Semester;Alter;Geschlecht;Studiengang;Schulabschluss;Bundesland;Entfernung;Fahrtdauer;HaeufSmartphone;HaeufMobInternet;HaeufNotebook;HaeufDesktopPC;HaeufStatInternet;HaeufTabletPC;HaeufEBookReader;HaeufWhatsApp;HaeufFacebook;HaeufInstagram;HaeufTwitter;HaeufXing;HaeufLinkedIn;HaeufAndere;QuelleLV;QuelleMoodle;QuelleBuecher;QuelleAufsaetze;QuelleGespraeche;QuelleWikipedia;QuelleLehrvideos;QuelleVortraege;QuelleAndere;BewertVortraege;BewertFolien;BewertGruppenarb;BewertBegleitmat;BewertBibliothek;BewertLernwelt;OVS_Sal1;OVS_Reac1;OVS_Mon1;OVS_Sal2;OVS_Reac2;OVS_Mon2;OVS_Sal3;OVS_Reac3;OVS_Mon3;OVS_Sal4;OVS_Reac4;OVS_Mon4;N_Manip1;N_Angeb1;N_Einzig1;N_Angeb2;N_Einzig2;N_Ueberh1;N_Manip2;N_Anspr1;N_Ueberh2;N_Einzig3;N_Anspr2;N_Anspr3;N_Aut1;N_Aut2;N_Aut3;N_Anspr4;N_Ueberh3;IKU1;IKU2;EKU1;EKU2
WiSe20;19;2;3;1;Baden-Wuerttemberg;80;90;2;2;5;4;5;4;1;4;1;1;1;1;1;3;4;4;3;2;3;1;2;1;1;2;2;2;3;2;3;4;4;2;3;4;4;2;3;4;4;3;5;2;2;1;3;2;1;3;2;2;2;1;4;3;4;3;2;4;3;3;2;2
WiSe20;19;2;3;1;Baden-Wuerttemberg;150;90;3;3;5;1;5;3;1;4;1;2;1;1;1;1;5;5;4;3;3;2;4;5;1;2;1;2;1;2;3;4;3;4;3;3;4;2;2;3;3;2;3;4;2;1;1;2;3;4;1;2;4;3;2;3;2;4;3;4;4;3;2;3
WiSe20;19;2;1;3;Baden-Wuerttemberg;23;65;2;1;5;1;5;5;1;4;1;1;1;1;1;1;5;5;3;2;1;1;3;3;3;2;3;3;2;3;-99;3;2;3;2;2;2;1;2;1;2;2;2;1;1;1;1;1;1;1;4;2;1;1;3;1;1;1;1;1;1;2;5;5
WiSe20;19;2;1;1;Baden-Wuerttemberg;20;100;4;4;5;2;5;5;1;5;1;3;1;1;1;2;5;4;2;2;4;1;4;3;3;2;2;1;3;2;2;3;3;2;2;4;3;1;3;3;4;2;2;2;3;1;3;2;1;3;1;3;3;2;1;1;1;1;1;2;3;4;2;2
WiSe20;19;2;1;1;Baden-Wuerttemberg;1;5;4;3;1;5;5;2;1;4;2;2;1;1;1;2;4;4;2;3;2;2;2;2;2;2;2;3;1;3;3;4;4;2;3;4;4;2;2;3;4;2;3;2;2;2;2;3;2;3;1;4;4;3;4;4;3;3;4;3;4;4;2;2
WiSe20;20;2;1;1;Baden-Wuerttemberg;15;45;3;3;5;1;5;1;1;4;1;1;1;1;1;1;5;5;2;2;4;1;2;2;1;2;2;1;1;2;2;2;2;3;3;2;4;2;2;3;2;2;2;2;2;1;2;3;2;3;2;3;2;2;3;3;1;4;2;2;4;4;2;2
WiSe20;23;1;1;1;Bayern;11;40;3;2;5;1;4;3;1;5;1;1;1;1;1;3;5;2;2;2;4;3;5;3;2;2;3;3;2;2;2;2;4;3;2;4;3;2;3;4;4;3;2;2;2;1;2;3;3;1;2;4;2;2;3;2;2;4;1;3;3;4;2;2
WiSe20;21;1;2;3;Baden-Wuerttemberg;46;95;3;1;5;5;5;5;2;4;1;2;2;1;1;1;4;4;2;1;2;1;3;4;1;2;3;3;4;5;5;3;3;3;3;3;3;3;3;3;3;3;3;1;5;5;1;1;3;2;4;2;5;2;4;5;5;3;5;4;4;3;2;5
WiSe20;18;1;2;1;Baden-Wuerttemberg;20;60;1;1;5;5;5;1;1;5;1;1;1;1;1;1;5;5;2;3;4;1;1;1;3;1;1;2;3;1;-99;3;4;1;2;5;2;1;3;4;3;2;1;3;5;3;4;2;2;3;1;1;4;1;1;1;1;2;1;3;4;4;1;2
WiSe20;20;2;1;1;Baden-Wuerttemberg;5;20;3;3;1;5;5;4;1;5;1;1;1;1;1;3;5;4;2;2;4;2;5;4;2;2;2;1;3;2;3;3;5;4;4;5;5;5;4;3;3;4;4;3;2;1;3;5;5;3;1;3;4;2;4;2;3;4;1;3;3;5;3;4
WiSe20;19;1;2;3;Baden-Wuerttemberg;25;25;4;4;1;5;5;1;1;4;1;2;2;1;1;4;4;4;3;3;4;2;2;3;3;2;2;2;3;1;2;3;2;4;2;1;1;1;1;1;1;1;1;2;2;3;2;1;2;2;4;4;2;2;4;2;2;3;4;4;4;4;3;1
WiSe20;19;2;1;1;Bayern;1;10;5;2;5;3;5;1;1;5;1;1;1;1;1;1;5;5;1;2;4;2;3;3;-99;1;1;1;2;-99;1;3;-99;2;3;3;2;1;2;2;3;2;1;2;2;1;3;1;2;2;3;2;3;2;2;1;1;4;2;1;4;5;2;4
WiSe20;18;2;4;3;Baden-Wuerttemberg;35;60;3;3;2;5;5;5;1;5;1;1;1;1;1;3;5;5;2;1;5;2;4;1;2;2;3;3;3;4;3;5;4;3;5;3;5;2;3;5;2;3;3;4;3;1;1;1;3;3;1;3;3;4;3;4;4;3;5;5;3;4;2;5
WiSe20;23;2;1;3;Baden-Wuerttemberg;9;25;4;4;5;1;5;1;1;5;1;2;1;1;1;1;5;5;1;3;4;1;5;4;2;2;3;4;3;3;5;3;4;4;2;4;3;1;2;4;2;2;3;1;-99;2;1;2;3;3;3;3;4;3;5;2;2;4;2;1;5;4;2;1
WiSe20;21;2;1;1;Bayern;10;40;2;1;5;1;5;1;1;4;1;1;1;1;1;3;5;5;1;1;3;1;2;1;2;2;2;2;2;3;2;3;3;2;1;4;2;1;2;3;3;2;1;3;3;4;3;4;3;2;4;4;4;3;5;3;3;4;3;2;5;5;2;5
WiSe20;19;2;2;1;Baden-Wuerttemberg;43;60;3;1;5;1;5;1;1;5;1;3;1;1;1;1;5;5;3;1;4;2;1;1;1;2;2;3;2;2;2;4;5;3;4;4;4;2;3;3;4;3;2;1;2;1;2;2;1;2;3;2;1;1;1;1;2;1;2;1;4;4;3;3
WiSe20;19;2;2;1;Baden-Wuerttemberg;35;60;1;1;5;2;5;1;1;5;1;1;1;1;1;2;5;5;1;1;3;1;1;1;1;2;2;3;4;2;2;3;3;3;3;3;3;2;2;3;3;2;2;2;2;1;1;1;1;2;3;2;1;1;1;1;2;2;3;1;4;3;1;2
WiSe20;19;2;2;1;Baden-Wuerttemberg;50;80;2;1;-99;5;5;3;1;4;1;1;1;1;1;2;5;5;3;1;4;2;4;1;5;2;2;1;3;1;3;3;4;2;3;2;2;1;2;4;2;2;1;3;3;1;2;2;4;5;4;3;5;5;4;2;2;3;4;2;4;5;2;1
WiSe20;23;2;1;1;Baden-Wuerttemberg;19;60;2;1;5;1;5;5;1;5;1;1;1;1;1;1;5;5;1;2;4;1;3;3;1;2;3;3;1;-99;-99;4;3;2;4;5;4;1;3;4;1;3;1;2;2;3;1;3;2;1;3;2;4;2;4;4;4;3;2;4;5;4;2;4
WiSe20;20;2;3;1;Hessen;8;38;3;2;5;1;5;5;1;4;1;3;1;1;1;1;5;5;3;2;4;2;3;2;3;3;2;2;3;2;3;4;3;4;4;5;5;2;4;3;3;4;5;2;2;1;1;3;1;2;3;3;4;1;1;3;3;4;2;3;5;5;2;2
WiSe20;20;2;4;2;Baden-Wuerttemberg;29;45;2;2;5;1;5;4;1;4;1;1;1;1;1;5;3;5;3;1;3;1;3;1;1;3;3;4;2;4;1;3;4;4;2;4;2;1;1;2;4;2;2;4;1;4;2;2;2;4;3;3;1;1;4;4;4;4;2;5;5;4;4;4
WiSe20;20;2;4;1;Baden-Wuerttemberg;25;27;4;1;5;2;5;1;1;5;1;2;1;1;2;1;5;5;4;3;4;4;4;2;1;2;3;2;2;3;1;4;4;3;3;4;3;2;3;3;2;3;2;3;3;5;1;1;3;4;4;4;4;4;5;4;5;5;4;4;4;4;3;4
WiSe20;20;1;2;1;Baden-Wuerttemberg;125;120;1;1;1;5;5;2;1;1;1;1;1;1;1;1;5;5;3;2;3;3;4;4;1;2;2;4;2;3;3;4;2;2;2;3;2;2;2;2;2;2;2;3;2;5;2;2;2;4;1;1;2;3;2;2;1;2;1;1;3;3;2;4
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;26;2;4;1;Baden-Wuerttemberg;30;43;1;1;1;5;5;2;1;5;1;1;1;1;1;1;5;5;3;1;1;2;1;1;1;2;1;2;2;3;3;3;3;1;1;4;2;1;1;1;1;1;1;3;1;1;1;1;5;2;1;1;1;5;3;5;2;1;5;3;5;5;1;4
WiSe20;19;1;4;1;Baden-Wuerttemberg;22;20;3;5;4;5;5;1;1;4;1;1;1;1;1;4;5;5;3;2;1;2;4;4;2;2;2;1;1;1;3;4;4;4;4;4;4;1;2;2;2;2;3;4;2;2;3;2;2;5;3;4;4;3;3;4;4;4;5;5;3;5;2;2
WiSe20;19;2;1;1;Nordrhein-Westfalen;0;1;5;5;5;1;5;1;1;5;1;2;1;1;1;1;5;4;1;1;4;2;2;1;2;2;2;2;1;3;3;3;4;3;3;4;3;2;2;3;3;2;2;3;2;2;2;3;2;2;2;2;2;1;2;3;2;3;3;3;4;4;2;3
WiSe20;22;1;4;2;Baden-Wuerttemberg;9;15;3;5;4;5;4;2;1;5;1;2;1;1;1;5;4;5;3;2;3;2;4;3;5;2;3;1;2;1;3;3;2;4;3;3;4;2;3;2;4;2;3;3;2;1;2;2;2;3;4;3;2;2;4;3;3;3;2;4;4;5;2;3
WiSe20;20;1;4;1;Baden-Wuerttemberg;50;60;5;3;5;1;5;4;1;5;1;3;1;1;1;5;5;5;2;1;4;2;4;2;2;3;3;2;2;1;3;2;3;4;2;4;3;1;1;4;1;1;3;1;1;5;1;2;2;2;3;3;5;3;4;4;2;2;4;2;2;4;3;3
WiSe20;22;1;4;3;Baden-Wuerttemberg;40;30;5;5;5;1;5;5;1;4;1;1;1;1;1;1;4;4;4;1;3;4;4;1;1;4;4;3;4;4;4;3;3;3;2;2;3;2;2;2;2;1;2;3;2;1;2;4;3;4;4;3;4;2;2;3;3;3;3;2;4;4;3;4
WiSe20;21;2;2;1;Baden-Wuerttemberg;40;45;1;3;1;5;5;1;1;3;1;1;1;1;1;1;5;3;2;1;4;1;3;1;2;1;2;2;1;2;4;3;3;1;2;1;2;1;1;3;1;1;2;2;4;1;1;2;2;1;1;2;4;2;1;4;3;3;3;4;4;4;2;2
WiSe20;24;2;1;1;Baden-Wuerttemberg;30;90;5;4;5;1;5;1;1;4;1;1;1;1;1;3;2;3;2;3;2;2;4;4;3;3;3;2;2;2;2;4;3;2;2;3;2;1;2;3;2;2;2;2;2;4;2;3;3;3;2;3;3;2;4;2;3;4;3;3;4;4;2;3
WiSe20;21;1;4;1;Baden-Wuerttemberg;7;20;2;2;5;1;5;1;1;3;1;1;1;1;1;3;4;5;2;2;3;1;4;2;1;1;2;1;3;1;2;4;4;2;3;5;4;1;2;2;3;2;2;2;1;3;5;4;4;4;1;5;4;2;2;5;2;4;3;5;4;4;1;2
WiSe20;22;2;2;1;Baden-Wuerttemberg;30;45;5;3;1;5;5;4;1;3;1;1;1;1;1;1;4;3;1;1;1;1;1;1;1;3;4;2;4;3;3;3;3;1;1;2;1;1;1;1;2;4;1;2;2;1;1;1;1;2;3;1;3;3;2;1;1;1;1;1;2;2;3;2
WiSe20;22;1;4;3;Baden-Wuerttemberg;45;30;3;2;1;1;4;5;1;5;1;3;1;1;1;1;5;5;5;1;2;1;3;1;1;3;2;3;2;3;1;3;4;4;3;4;2;1;4;3;3;2;2;3;2;5;2;1;2;3;1;3;3;1;4;2;2;3;5;3;3;4;2;3
WiSe20;22;1;4;1;Baden-Wuerttemberg;38;40;2;2;5;2;5;4;1;4;1;1;1;1;1;3;4;4;3;1;1;1;4;1;3;2;2;2;3;2;3;4;4;4;3;4;4;2;3;2;2;4;3;4;2;3;1;2;3;2;1;3;2;3;3;2;4;3;2;4;4;4;2;2
WiSe20;32;2;2;1;Baden-Wuerttemberg;30;60;5;5;5;1;5;1;1;5;1;1;1;1;1;1;5;5;1;1;5;1;1;1;1;1;1;3;1;-99;-99;3;2;3;3;5;5;1;1;5;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;5;4;5
WiSe20;19;2;1;1;Baden-Wuerttemberg;45;60;5;3;5;1;5;1;1;5;1;1;1;1;1;2;5;5;3;3;4;1;2;4;3;1;2;2;2;2;2;2;3;2;2;3;2;1;3;3;2;2;2;1;2;2;1;1;2;-99;2;2;2;1;3;2;2;3;2;2;4;4;2;2
WiSe20;20;1;4;1;Baden-Wuerttemberg;2;5;4;5;4;5;4;1;1;3;1;1;1;1;1;5;5;3;2;2;4;1;4;2;2;2;2;3;3;2;3;4;4;2;3;4;4;4;2;3;4;3;3;4;3;2;2;3;4;3;1;3;5;4;4;4;4;4;3;4;3;5;2;4
WiSe20;23;1;4;1;Baden-Wuerttemberg;12;10;4;4;5;2;5;1;1;4;1;1;1;1;1;1;5;5;3;2;2;3;3;3;2;2;2;1;1;1;3;3;3;2;2;4;1;1;4;2;2;2;1;3;3;1;2;2;5;2;3;5;5;3;4;4;3;4;2;2;3;5;3;3
WiSe20;21;2;2;3;Baden-Wuerttemberg;26;90;2;2;3;5;5;3;1;5;1;4;1;1;1;5;5;3;3;1;2;2;5;2;5;2;3;2;3;3;3;4;5;5;5;5;5;5;4;5;5;3;5;3;2;3;3;2;3;3;2;3;3;1;4;4;4;4;2;4;5;5;1;4
WiSe20;22;1;4;1;Baden-Wuerttemberg;50;120;3;3;4;5;5;1;1;3;1;1;1;1;1;1;4;4;3;2;5;3;4;4;2;3;3;2;3;3;3;5;4;4;4;5;5;2;3;4;4;4;3;5;1;1;3;2;5;3;1;3;5;3;2;2;1;3;3;1;2;4;5;5
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;20;1;4;4;Bayern;800;500;5;5;5;4;5;1;1;5;1;2;1;1;1;5;4;4;2;2;5;4;5;4;3;4;4;4;-99;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;2;1;2;1;1;4;1;3;5;1;1;3;2;2;4;2;3;4;2;3
WiSe20;22;2;3;1;Baden-Wuerttemberg;8;25;5;4;5;1;5;4;1;5;1;3;1;1;1;1;5;5;3;2;5;4;3;2;1;2;1;1;2;1;2;3;4;2;1;4;3;1;2;2;3;1;2;2;3;1;2;1;2;2;1;5;2;1;3;3;3;2;2;4;4;5;2;2
WiSe20;19;2;1;1;Baden-Wuerttemberg;40;50;4;1;5;1;5;5;1;3;1;1;1;1;1;2;5;4;2;2;4;2;1;2;1;2;2;2;2;2;2;4;4;4;3;4;4;2;4;4;3;3;2;2;1;1;2;2;2;3;2;4;2;1;2;2;2;3;3;2;3;3;2;2
WiSe20;18;1;4;1;Baden-Wuerttemberg;13;52;3;3;1;5;5;1;1;4;1;3;1;1;1;1;5;5;5;4;4;4;3;2;2;2;2;2;1;1;2;5;4;3;3;4;4;1;2;2;2;2;4;4;2;2;3;3;3;4;2;4;4;3;4;3;3;4;4;3;4;4;2;2
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;18;2;3;1;Baden-Wuerttemberg;40;50;3;4;5;1;5;1;1;5;1;2;1;1;1;3;3;3;2;1;2;1;2;2;2;3;3;2;3;3;3;4;4;4;3;5;4;2;2;3;3;2;2;1;3;2;1;3;3;4;2;3;2;2;2;3;4;3;1;5;5;5;1;1
WiSe20;21;2;2;3;-99;20;40;2;2;5;3;5;1;1;3;1;1;1;1;1;2;3;3;2;2;1;1;3;1;1;3;3;2;3;2;2;3;2;1;2;2;2;1;1;2;2;2;1;3;3;2;2;4;4;3;3;3;3;4;4;3;2;4;2;5;4;5;3;2
WiSe20;24;2;3;2;Baden-Wuerttemberg;15;50;2;3;5;1;5;1;1;5;1;2;1;1;1;1;5;4;3;3;3;2;3;1;1;2;3;2;2;2;2;3;3;4;3;4;4;2;3;5;3;4;3;2;3;2;4;2;2;1;2;3;4;4;4;5;4;4;4;4;5;5;1;2
WiSe20;21;2;1;3;Bayern;35;30;3;2;5;1;5;3;1;5;1;2;1;1;1;3;5;5;1;1;2;1;3;2;1;1;1;1;2;2;2;2;2;3;1;4;4;2;2;2;1;3;4;3;2;1;4;4;2;3;3;4;4;2;3;4;4;4;2;4;5;5;1;1
WiSe20;27;1;4;1;Baden-Wuerttemberg;10;35;3;4;2;4;4;5;2;4;1;1;1;1;1;3;4;4;3;2;3;2;4;3;2;3;3;2;3;3;4;4;3;3;3;3;4;3;4;4;3;3;3;3;2;3;2;2;3;2;3;2;2;2;2;2;3;3;4;4;3;3;2;3
WiSe20;24;1;4;1;Baden-Wuerttemberg;15;20;1;1;5;5;5;4;1;5;1;1;1;1;4;1;4;3;3;3;2;1;4;4;1;2;2;3;2;2;2;3;2;4;2;2;3;2;1;2;2;1;-99;4;2;2;1;1;1;4;1;1;1;1;3;3;3;4;1;4;4;4;2;3
WiSe20;20;2;4;3;Baden-Wuerttemberg;40;60;3;3;5;1;5;5;1;-99;1;1;1;1;1;1;4;-99;4;2;2;1;3;1;1;2;2;2;2;2;2;3;4;3;2;3;3;1;2;3;3;2;2;2;2;1;2;3;2;3;1;3;2;2;3;3;3;3;2;3;4;5;3;3
WiSe20;19;2;3;1;Baden-Wuerttemberg;50;50;4;3;5;5;5;4;1;5;1;2;1;1;1;1;4;5;4;3;5;3;4;2;1;3;3;2;2;2;3;4;3;3;2;4;3;2;1;2;2;1;3;2;2;3;1;1;1;4;2;1;2;1;1;2;4;2;3;2;4;3;2;3
WiSe20;18;1;4;3;Baden-Wuerttemberg;2;5;2;3;4;4;4;5;1;2;1;1;1;1;1;4;5;5;2;2;4;1;4;1;3;2;2;1;1;1;1;4;3;3;2;4;3;4;2;2;3;3;5;2;2;4;1;1;5;3;2;3;5;2;5;3;1;5;5;2;3;5;2;4
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;19;2;3;1;Baden-Wuerttemberg;20;45;3;4;1;5;5;5;1;5;2;2;1;1;1;1;5;5;2;3;5;1;2;1;1;2;2;1;2;4;2;4;4;4;2;4;4;1;4;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;4;1;1
WiSe20;21;2;1;1;Baden-Wuerttemberg;15;35;3;3;1;5;5;5;1;5;2;3;1;1;1;1;5;4;4;3;3;1;4;3;1;2;1;1;2;4;3;2;3;2;3;4;2;1;1;1;1;2;2;2;2;1;2;3;2;3;2;1;2;1;4;1;1;3;3;4;5;5;2;2
WiSe20;19;2;3;1;Baden-Wuerttemberg;46;45;3;4;5;1;5;4;1;5;1;3;1;1;1;2;4;5;3;1;4;2;2;1;3;2;3;1;2;3;2;4;4;3;2;3;4;1;2;5;4;2;3;4;2;3;1;1;4;2;1;4;1;3;5;4;4;4;3;5;5;4;2;2
WiSe20;22;1;3;1;Baden-Wuerttemberg;12;35;4;2;5;1;5;1;1;5;1;1;1;1;1;1;5;3;3;1;2;1;2;1;2;1;1;1;2;2;2;2;3;2;3;3;3;3;2;3;2;3;2;4;2;2;3;3;4;3;2;1;4;4;4;3;4;5;4;3;3;3;2;1
WiSe20;19;2;1;1;Baden-Wuerttemberg;6;30;3;2;5;1;3;2;1;3;1;1;1;1;1;2;5;5;2;2;3;2;2;1;2;1;2;2;1;2;2;3;4;4;2;3;4;1;2;4;2;2;3;2;1;2;1;2;3;3;2;3;2;2;3;3;3;4;4;2;4;4;3;3
WiSe20;20;2;1;1;Baden-Wuerttemberg;34;60;3;3;5;1;5;1;1;3;1;2;1;1;1;2;5;4;2;2;2;1;2;2;2;2;2;2;2;3;-99;3;4;3;3;4;3;2;2;2;3;2;4;3;2;2;2;3;2;2;2;3;3;2;3;4;3;3;3;3;4;3;1;2
WiSe20;21;2;4;3;Baden-Wuerttemberg;20;30;2;2;5;1;5;3;1;3;1;1;1;1;1;3;5;5;3;1;3;1;2;1;1;3;3;2;2;2;2;4;5;5;5;5;5;3;3;3;3;3;3;5;2;2;2;4;1;1;1;3;1;4;4;1;1;4;3;1;3;4;4;4
WiSe20;19;2;4;1;Baden-Wuerttemberg;15;55;3;-99;3;1;5;3;1;5;1;2;1;1;1;1;5;5;3;3;2;2;4;4;-99;2;3;2;3;2;1;4;4;4;3;5;4;3;4;4;3;3;4;3;2;4;2;2;3;2;1;2;1;2;2;3;3;3;4;3;2;4;3;4
WiSe20;18;2;3;1;Bayern;190;120;5;2;5;1;5;5;1;3;1;2;1;1;1;2;5;5;3;1;4;2;3;1;2;2;2;1;1;2;2;4;4;4;3;5;5;3;3;3;4;3;3;2;3;4;3;2;2;3;1;3;5;1;2;3;3;3;1;3;4;5;2;3
WiSe20;25;2;1;1;Bayern;16;35;5;2;5;1;5;1;1;3;1;4;1;1;1;4;5;5;3;4;3;1;4;5;-99;1;2;3;1;4;4;4;4;3;1;4;4;2;3;5;4;3;4;1;4;2;3;3;2;2;2;4;3;2;4;1;1;2;3;2;3;4;2;4
WiSe20;20;1;4;3;Baden-Wuerttemberg;30;50;4;4;5;3;5;3;3;5;2;3;1;1;1;4;4;5;4;2;4;1;3;2;4;1;2;3;2;3;2;4;3;3;4;3;3;2;2;2;2;2;3;4;4;5;3;4;5;3;5;4;4;5;5;5;4;5;4;5;4;5;2;3
WiSe20;18;2;2;1;Baden-Wuerttemberg;20;45;5;5;5;1;2;1;1;5;1;1;1;1;1;1;5;5;1;1;2;4;2;1;1;1;1;3;1;1;1;1;4;1;1;5;1;1;5;4;3;5;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;4;4;4;2;1
WiSe20;22;2;3;3;Baden-Wuerttemberg;38;55;4;3;5;1;5;1;1;3;1;1;1;1;1;1;5;5;2;3;3;2;4;1;1;2;3;2;1;3;2;5;4;3;4;4;4;2;3;2;4;3;3;1;3;2;2;1;3;2;2;1;2;1;2;2;2;4;4;4;4;4;2;2
WiSe20;19;1;4;1;Baden-Wuerttemberg;30;60;4;2;2;5;5;5;1;5;1;2;1;1;1;1;4;4;2;1;3;3;4;1;1;2;2;2;1;1;2;5;4;2;2;4;3;1;2;2;4;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;2;1;1;4;4;2;1
WiSe20;22;1;2;1;Nordrhein-Westfalen;1;5;2;5;5;1;5;1;1;4;1;2;1;1;1;3;4;5;2;2;4;2;3;2;2;3;3;4;2;3;3;4;3;4;3;3;2;2;5;4;3;4;3;2;3;2;4;4;2;3;3;2;1;2;2;3;3;2;2;2;3;4;2;4
WiSe20;18;2;3;1;Baden-Wuerttemberg;50;45;3;2;5;1;5;5;1;5;1;3;1;1;1;2;5;5;4;2;4;2;3;3;-99;2;1;1;2;2;-99;4;4;2;2;4;1;1;3;1;4;3;2;2;2;2;3;2;3;3;4;2;2;2;3;2;3;3;3;2;4;5;1;3
WiSe20;21;1;2;1;Baden-Wuerttemberg;20;60;5;5;2;5;5;1;1;5;1;5;4;1;1;4;3;4;1;2;4;3;4;4;2;2;3;5;1;1;2;4;4;3;2;4;2;1;1;4;3;1;4;4;4;3;4;3;2;5;4;5;5;3;4;1;3;2;5;4;4;5;1;1
WiSe20;24;2;1;3;Bayern;170;180;3;5;5;1;1;2;2;5;1;1;1;1;1;1;5;5;3;2;2;1;3;3;1;3;2;3;2;2;2;4;5;3;3;5;2;1;2;3;2;3;1;2;3;4;2;1;3;2;2;3;4;3;2;2;2;4;4;3;5;5;2;5
WiSe20;20;1;4;3;Baden-Wuerttemberg;1;10;5;5;2;1;5;1;1;5;1;2;1;1;1;3;3;3;4;3;3;2;4;2;2;4;4;1;1;3;3;4;4;2;3;5;5;2;3;2;3;4;2;2;2;2;3;2;2;3;3;2;2;2;3;3;2;3;3;3;3;4;2;2
WiSe20;24;1;4;3;Baden-Wuerttemberg;16;12;3;4;5;1;5;5;1;5;1;2;1;1;1;3;5;5;3;3;4;1;4;2;3;2;1;2;1;1;1;3;3;3;2;4;5;1;1;1;2;1;4;3;2;5;2;4;5;4;4;5;5;5;5;5;5;5;5;5;5;5;3;2
WiSe20;20;1;4;3;Baden-Wuerttemberg;17;13;5;3;4;4;5;1;2;5;1;1;1;1;3;1;5;5;3;1;1;1;3;3;2;3;3;3;3;3;3;3;2;3;4;2;4;1;1;2;2;2;4;3;2;5;2;3;2;5;5;3;4;4;2;3;3;5;3;2;4;4;3;2
WiSe20;20;2;3;3;Bayern;226;40;4;4;2;1;1;5;1;5;1;3;1;1;1;3;4;3;3;2;2;1;2;2;2;2;2;1;3;2;-99;4;3;3;4;4;4;3;2;2;4;2;3;3;2;2;2;2;2;3;2;3;4;3;4;3;4;3;3;2;5;4;2;3
WiSe20;21;2;2;3;Baden-Wuerttemberg;40;25;4;5;5;1;5;1;1;5;1;1;1;1;1;5;5;5;5;2;5;5;5;5;5;1;1;3;2;2;3;3;3;4;2;3;4;3;3;4;3;3;3;3;3;2;2;3;3;3;3;1;4;3;2;1;1;3;3;1;2;4;3;5
WiSe20;19;2;1;1;Baden-Wuerttemberg;50;120;2;2;4;4;5;1;1;5;1;2;1;1;1;1;5;4;2;3;4;2;3;3;2;3;3;1;1;1;3;3;4;3;3;5;4;2;3;2;2;3;2;1;4;1;2;1;1;2;1;1;1;1;2;1;1;2;2;1;3;4;2;3
WiSe20;26;2;4;1;Baden-Wuerttemberg;6;23;2;2;1;5;5;5;1;2;2;2;1;2;1;3;4;2;4;1;1;2;2;2;2;2;2;4;2;3;3;3;2;2;1;3;2;1;2;2;2;2;2;1;1;1;1;2;2;3;2;3;-99;1;2;2;2;4;3;3;5;4;2;2
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;18;2;3;1;Baden-Wuerttemberg;21;60;5;1;5;1;1;5;1;4;1;2;1;1;1;1;5;5;4;3;5;2;3;2;1;2;1;1;1;2;1;5;4;3;5;4;3;2;5;2;4;3;5;3;2;2;2;2;2;4;1;1;1;2;3;4;4;3;5;3;3;4;2;3
